text;;
Wali Kota Depok, @IdrisAShomad  menyerahkan 8 Medali Literasi Tingkat Jawa Barat dan 2 Medali Penghargaan dari Australia kepada 10 siswa/i SDIT Miftahul Ulum atas keikutsertaannya mewakili Kota Depok pada Lomba Literasi Tingkat Jawa Barat. pic.twitter.com/8BDG7cTTXm;;
Menertibkan PKL di Jalan Merdeka Raya Depok 2 Tengah @IdrisAShomad @pemkotdepokpic.twitter.com/2EqmF4utJG;;
Reklame Tak Berizin di Jl. Raya Gandul Pangkalan Jati ditertibkan @IdrisAShomad @pemkotdepokpic.twitter.com/PQVaEKJcmI;;
Pengecekan Perijinan IMB Usaha di Jl. Raya Citayam Parung Cipayung @IdrisAShomad @pemkotdepokpic.twitter.com/DmgEuCNgC8;;
Di Musim Penghujan terjadi Pedangkalan di situ Cilodong .sampah Dari situ Cikaret  @IdrisAShomad @dkpdepok1 @Humas_depok @diskominfodepok pic.twitter.com/PCeqMc5sIwpic.twitter.com/eqpLGSIgF1;;
Di Musim Penghujan terjadi Pedangkalan di situ Cilodong .sampah Dari situ Cikaret  @IdrisAShomad @dkpdepok1 @Humas_depok @diskominfodepok pic.twitter.com/PCeqMc5sIwpic.twitter.com/oKKRCmcH75;;
@IdrisAShomad @pemkotdepok @PolPPDepok kalau mau bongkar berkoordinasi dulu dgn kemen pupr, BBPJN VI Jkt, Satker Metropolitan III, PPK 2 Metropolitan  III Jkt, karna di ruas tsb adalah Ruas Jl. Nasional dan Posko itu akan di gunakan utk posko natal&tahun ;;
Dua Pelajar Depok Raih Medali Emas Literasi dari Australia Selatan http://humas.depok.go.id/dua-pelajar-depok-raih-medali-emas-literasi-dari-australia-selatan.aspx … @IdrisAShomad @SahabatIdris;;
Wali Kota Depok, @IdrisAShomad  meresmikan Taman Penitipan Anak (TPA) dan Pusat Pembelajaran Keluarga (Puspaga) Kota Depok (13/11/2017). pic.twitter.com/URBL1JBmgs;;
coba cek ruko liar di atas perumahan griya lembah Depok juga donk pak;;
#Rapat persiapan mediasi korban kekerasan antara keluarga Anisa di RPS utk mediasi besok jam 13 wib di DPMK @pemkotdepok @IdrisAShomad pic.twitter.com/5fuBxJrdjN;;
Apakah sudah ketemu?;;
"Usai senam bersama, ada juga lomba senam maumere dan doorprize bagi ASN.
idrisashomad… https://www.instagram.com/p/BbbOVXQFAjr/ ";;
"Selamat datang bakal calon peserta PKH KelurahanTanah Baru,  Kecamatan Beji @pemkotdepok
@kemensosri
@IdrisAShomad
@Bang_Pradi
@MuhammadShindypic.twitter.com/6y7yMkqa2L";;
Kgiatan perbaikan turap kali cabang barat kel.Mampang @IdrisAShomad @manto_dpk @Citraindahyuli @Citraindahyuli @depokdiskominfo @humasdepok;;
Jadi JPO wewenang siapa? Berapa & kapan akan ditambah di Margonda? @pemkotdepok @IdrisAShomad @Bang_Pradi;;
"Kegiatan Pemeliharaan Jln (Merapihkan kastin) Di Jln Raya Bogor. 13/11/2017
cc : @manto_dpk @IdrisAShomad... http://fb.me/KPqjFUAX ";;
"Kegiatan Normalisasi Saluran Di Taman Depok Permai Sukamaju Cilodong. 13/11/2017
cc : @manto_dpk @IdrisAShomad... http://fb.me/1m2EUIXo4 ";;
"Kegiatan Penanggulangan Longsor Di Kali Sarangan, Kel. Kalibaru. 13/11/2017
cc : @manto_dpk @IdrisAShomad... http://fb.me/1iYonnIY1 ";;
"13/11/2017
Layanan Peprpustakaan Keliling di SDN Cinangka 02
#salamliterasi
cc : @pemkotdepok @IdrisAShomad @Bang_Pradi @sitichaerijah @imeh95pic.twitter.com/lTrJCgA1Je";;
"awali minggu ini dengan senam bersama di lapangan Balaikota  #ASNDepok
idrisashomad… https://www.instagram.com/p/Bba8lsDFZWc/ ";;
Wali Kota Depok, @IdrisAShomad  dan Wakil Wali Kota Depok,@Bang_Pradi  mengikuti senam bersama ASN Kota Depok dalam rangka memeriahkan HUT KORPRI ke-46 di Lapangan Balaikota Depok, Senin (13/11/2017). pic.twitter.com/TjjitoLZEy;;
Memberikan Surat Teguran III Terhadap Pemilik Bangunan Liar di Jl. Raya Bogor @IdrisAShomad @pemkotdepokpic.twitter.com/N6E4syXm75;;
Terima kasih replynya. Bagaimana dgn JPO? Apakah akan ditambah? Berapa & kapan realisasinya?;;
Depok membutuhkan rumah sakit yang bisa menangani pasien penyakit jantung. Sampai saat ini belum ada. @IdrisAShomad @info_depok;;
@pemkotdepok @IdrisAShomad @Humas_depok pelayanan Puskesmas Tanah Baru sangat lambat. Antrian sudah banyak tapi belom ada tindakan medis yang dilakukan untuk pemeriksaan pasien.pic.twitter.com/grLrIxa5KZ;;
Saya sangat Se7..separator depan Gramed..dijamin bikin macet;;
TERIMAKASIH JGA PAK WALIKOTA  SEMOGA SELALU ADA UTK SEMUA;;
yg saya tau macet trs tuch;;
"Warga yg buang sampah kekali atau sembarangan, harus dapat sanksi Pak?. 
Apakah benar bahwa Depok Kota Terkotor?pic.twitter.com/6IKWbyHOU7";;
Kampung KB RW04 Kel. Kalimulya #Bersamakitabisa @IdrisAShomad @pradi_supriatna @diskominfojabar @humasjabar @Humas_depokpic.twitter.com/Zg5hQlUgzz;;
Musim Penghujan terjadi Pedangkalan di situ Cilodong . Darli situ Cikaret  @IdrisAShomad @dkpdepok1 @Humas_depok @diskominfodepokpic.twitter.com/NXKuv2cItr;;
Pak bapak kan aktif di sosmed msa ga baca sih pak, smpe skrng loh pak. Jgn picik dong pak! (Ini bkn kata kasar) margonda di tambah separator;;
Pak jalan margonda bagaimana menjadi tambah macet?;;
SETUJUUUUU!!!!;;
Mohon do'a n dukungannya presiden #jancukers mbah @sudjiwotedjo tuk usaha berkahq berbagi ilmu berkah (Privat ,Rajut ) pak @IdrisAShomad;;
@IdrisAShomad bapak gak pernah ngrasain macet krn kmana2 pake foraider, tp warga tiap hari kena macet. Depok lama2 kurang nyaman buat ditinggali, krn setiap hari macet;;
@IdrisAShomad pak, pembatas jalur cepat & lambat arah UI-Juanda knp dibuat lagi ya? dulu dibongkar kan krn bikin macet. skrg jadi macet lagi;;
@IdrisAShomad @Dishub_Dpk tolong dong diberesin pertigaan parungbingung biang macet krn preman.;;
Terima kasih pak @IdrisAShomad @manto_dpk skrng lancar jl pekapuranpic.twitter.com/ObrUlQDsoZ;;
Pencarian Lanjutan @TaganaD  sekber ciliwung, @pmikotadpk dan komunitas SAR sudah bergerak keTKP Wil.Pondok Jaya @pemkotdepok @IdrisAShomad pic.twitter.com/8HAkXZWXKS;;
GOR utk lapangan mana pak;;
@IdrisAShomad pak walkot, taman duta cisalak masuk wilayah bpk? banjir pak;;
@pemkotdepok @Dishub_Dpk kendaraan keluar dr Margocity yg lsg berputar arah membuat Margonda arah ke terminal Depok macet panjang @IdrisAShomad;;
"Perilaku sangat terkait dengan jiwa, dan yang bisa menghaluskan jiwa adalah seni.

(Kontes Musik Kebangsaan #DariDepokUntukIndonesia ,11/11/2017)pic.twitter.com/yWpWn4u4jp";;
@IdrisAShomad pak, bisa diukur efektivitas separator jalur cepat dan lambat di margonda yang baru saja dipasang? Pantauan awal saya kok malah makin macet yaaa pdhal biasanya engga.;;
@IdrisAShomad Pak.Kondisi sore ini sbtu 11.11.17 di Jl.Nusantara Raya Depok MACET.Krn traffic management yg  SLH pic.twitter.com/PBvT9oXXh9;;
Ngobrol Santai wartawan Depok Bersama Tokoh masyarakat Kota Depok, Bang Pradi dan Hasbullah pic.twitter.com/I1liBmWWF9;;
Ngobrol Santai wartawan Depok Bersama Tokoh masyarakat Kota Depok, Bang Pradi dan Hasbullah Apresiasikan Aktifitas Wartawan Depok pic.twitter.com/cYljNlJUuw;;
Wali Kota Depok, @IdrisAShomad  membuka secara resmi kegiatan Haraki Cup 2017 yang diselenggarakan oleh Sekolah Islam Terpadu (SIT) Al Haraki di Lapangan SIT Al Haraki, Depok,(11/11/2017). pic.twitter.com/33thtXcI7H;;
Walikota idrisashomad menghadiri Haraki Cup 2017 di SIT Al-Haraki jl.belimbing II no 1-2… https://www.instagram.com/p/BbV7z9wlkJJ/ ;;
Kegiatan sosialisasi pemilihan sampah di perumahan tran depok cyber village kalimulya @pemkotdepok @IdrisAShomad @Bang_Pradi @Humas_depok #tdcvpic.twitter.com/qWSNtNwaBk;;
Kegiatan membersihkan sampah & eceng gondok situ pengarengan @IdrisAShomad @manto_dpk @Citraindahyuli @depokdiskominfo @humasdepokpic.twitter.com/pI2wJUsIyW;;
@IdrisAShomad ,@pemkotdepok @manto_dpk yang mengakibatkan inipic.twitter.com/KeKupcUje7;;
@IdrisAShomad ,@pemkotdepok, @manto_dpk pemandangan di Jl. Margonda kmrn, ada lubang menganga yg mengakibatkan???;;
Wakil Wali Kota Depok memghadiri Pelantikan Karang Taruna Kel. Kalibaru Cilodong dan Kec. Bersholawat (KH. Muhammad Rifai) di Jl. Mandor Sanim Rt. 04/06 Kalibaru,  Cilodong. 10/11/2017.@Bang_Pradi pic.twitter.com/D389HMAgId;;
Wakil Wali Kota Depok menghadiri Pembukaan Perkemahan Akbar Kwarda di Bumi Perkemahan Cimandala Karadenan Bogor.10/11/2017.@Bang_Pradi @pemkotdepokpic.twitter.com/RHduRjzBuB;;
Wakil Wali Kota Depok menghadiri walimatusafar Bpk. Drs. Setiawan dan Keluarga di Jl.  Studio Alam TVRI No. 20 Rt.3/Rw.8 Kel. Sukmajaya.10/11/2017.@bangpradi pic.twitter.com/OpayiytF9B;;
Selamat Hari Pahlawan, 10 November 2017.pic.twitter.com/2rakDYoPQT;;
Tea time Walikota idrisashomad dengan warga sekitar Masjid Daruttaqwa Rt.2/6 kp.Sasak kel/kec.… https://www.instagram.com/p/BbUo1h9FvX_/ ;;
Walikota idrisashomad  meletakan batu pertama di Masjid Daruttaqwa Rt.2/6 kp.Sasak kel/kec.limo. https://www.instagram.com/p/BbUnil2l2ju/ ;;
Di Hari Pahlawan, Walikota idrisashomad dan Wakil Walikota pradi_supriatna melakukan tabur bunga… https://www.instagram.com/p/BbUlnfPFDdg/ ;;
Walikota idrisashomad dan Wakil Walikota pradi_supriatna napak tilas perjuangan dengan konvoi… https://www.instagram.com/p/BbUhodfFMOL/ ;;
Pak Walikota @IdrisAShomad sampai kapan mau bikin warga depok sengsara dgn kemacetan di jl margonda karena penambahan separator. Sptnya Anda cukup 1 periode saja @atcs_dishub @pemkotdepokpic.twitter.com/X8bcQNOocu;;
Upacara Hari Pahlawan 2017, Walikota idrisashomad Wakil Walikota pradi_supriatna gunakan kostum… https://www.instagram.com/p/BbUFzC7l5u_/ ;;
Walkot dan Wawalkot Depok ziarah ke Taman Makam Pahlawan Kalimulya cilodong. 10/11/2017.@IdrisAShomad @bangpradi @bundaellyf @pemkotdepokpic.twitter.com/T3ACoLUX1k;;
@IdrisAShomad pak walikota tolong dong tertibkan motor2 yg bersuara keras sangat bising sekali, sangat mengganggu sekali diarea depok.;;
@Bang_Pradi pak wakil walikota tolong dong disiplin motor2 yg bersuara bising, sangat mengganggu sekali dia area depok;;
@Dishub_Dpk saran pesebrsng jln selain jpo dikasih lampu TL dan speaker spt di Singapore biar teratur ga macet cc: @IdrisAShomad;;
Kenakan Kostum Pejuang, Walikota dan Wakil Walikota Naik Sepeda Ontel ke TMP Kalimulya http://humas.depok.go.id/kenakan-kostum-pejuang-walikota-dan-wakil-walikota-naik-sepeda-ontel-ke-tmp-kalimulya.aspx … @IdrisAShomad @Bang_Pradi;;
Hari Pahlawan, Prajurit TNI-Polri Berprestasi Dapat Penghargaan http://humas.depok.go.id/hari-pahlawan-prajurit-tni-polri-berprestasi-dapat-penghargaan.aspx … @IdrisAShomad @pradi_supriatna;;
Wali Kota Depok, @IdrisAShomad  dan Wakil Wali Kota Depok, @Bang_Pradi hadiri Upacara dan Tabur Bunga, Memperingati Hari Pahlawan Tk. Kota Depok Tahun 2017, di Taman Makam Pahlawan, Cilodong, Depok (10/11/2017). pic.twitter.com/VqFMOUe77n;;
Wali Kota Depok, @IdrisAShomad  dan Wakil Wali Kota Depok, @Bang_Pradi  bersepeda Ontel menuju Taman Makam Pahlawan dalam rangka Memperingati Hari Pahlawan Tingkat Kota Depok Tahun 2017, Jum'at (10/11/2017). pic.twitter.com/awrNL6JsWl;;
"Kegiatan Penanggulangan Longsor Di Jl. Sambas, Kel. Abadi Jaya. 10/11/2017
cc : @manto_dpk @IdrisAShomad... http://fb.me/9780Vj9bz ";;
"Kegiatan Penanggulangan Longsor Di Kali Sarangan, Kel. Kalibaru. 10/11/2017
cc : @manto_dpk @IdrisAShomad... http://fb.me/AKI4n3hh ";;
Kenapa tidak diperbanyak jembatan penyebarangan orang? Ini memanjakan pengguna mobil pribadi saja. Belum lagi angkot yang suka seenaknya ngetem sembarangan;;
Pak tolong lah pedagang di jalan raya Jakarta Bogor dan di tambah lagi parkiran motor di depan lazada tolong di tertib kan. Gnggu pjlan kaki;;
Pak di jalan raya Jakarta Bogor di depan lazada. Trotoar udeh jadi perkiran motor. Pejalan kaki susah lewat.. Tolong di tertib kan.. ;;
Depok bisa lebih hebat dari Singapore, ayo, Depok pasti BISA.;;
Pembangunan metrostarter di st depok baru kapan direalisasikan pak wali @IdrisAShomad cc @pemkotdepok ? Sangat kumuh (pedagang) dan sangat tidak teratur, kereta motor transportasi warga depok. Trims;;
Bikin macet parah;;
Wali Kota Depok, @IdrisAShomad  dan Wakil Wali Kota Depok, @Bang_Pradi hadiri Upacara Peringatan Hari Pahlawan Tingkat Kota Depok Tahun 2017 yang dilaksanakan di Lapangan Balaikota Depok, Jum'at (10/11/2017). pic.twitter.com/eUFF14mgHJ;;
Kegiatan membersihkan saluran jl. Ridwan Rais Beiji @IdrisAShomad @manto_dpk @Citraindahyuli @depokdiskominfo @humasdepokpic.twitter.com/IKlX24q4XP;;
#Tabur Bunga...Peringatan Hari Pahlawan 10 November 2017 @idris_pradi @IdrisAShomad @pemkotdepokpic.twitter.com/96FOZCoN46;;
Wali Kota dan Wakil Wali Kota Depok menghadiri Upacara Hari Pahlawan di Lap Upacara Balkot Depok. 10/10/17. @IdrisAShomad @bangpradi pic.twitter.com/3F86ju2289;;
Kegiatan membersihkan sampah kali Laya taman duta @IdrisAShomad @manto_dpk @Citraindahyuli @depokdiskominfo @humasdepokpic.twitter.com/8kAbp3cQkK;;
@IdrisAShomad  pak dampak di pasangkan pembatas jalur di jl raya margonda berdampak macet;;
"Kegiatan Pemeliharaan Trotoar Di Jl. Margonda, Kel. Pocin, Kec. Beji. 10/11/2017
cc : @manto_dpk @IdrisAShomad... http://fb.me/Kv6Y6UOG ";;
"Normalisasi Saluran Air Di Jl. Dewi Sartika (Samping Transmart). 10/11/2017
cc : @manto_dpk @IdrisAShomad... http://fb.me/P4OAy3Vr ";;
"10/11/2017
Layanan Perpustakaan Keliling di SDIT Al-Husaini
#salamliterasi 
cc : @pemkotdepok @IdrisAShomad @Bang_Pradi @sitichaerijah @imeh95pic.twitter.com/3R1tdJyesg";;
"10/11/2017
Layanan Perpustakaan Keliling di SDN Cinangka 01
#salamliterasi 
cc: @pemkotdepok @IdrisAShomad @Bang_Pradi @sitichaerijah @imeh95pic.twitter.com/PFTh2d4q88";;
"Pak, agama & negara itu adlh 2 hal yg b'bda tdk blh dicmpur adukkn (kcuali klu agama di jdikn alat oleh politisi).
Slnjut'a, tkoh agama yg anda mksud itu agama yg mna pak, soal'a b'bcara mslh ngra itu b'bcra ttg pluralisme tdk cma 1 wrna sja.?";;
Kemaren banjir kiriman dr Bogor Prof. Banjir di jl.perempatan mampang, dtc;;
Dijadwalkan pagi jumat Satgas Dibas PUPR tindaklanjuti;;
"Skalian ini dong pak dibersihin, sampah mulu isinya.
Foto diambil dari facebook ""info depok"" 
Lokasi dekat alfamart beji 1 jl ridwan rais, eks agung shoppic.twitter.com/Le28QpgJ6G";;
Dulu kl pulang kantor jam segini jl margonda gak macet spt ini, sejak penambahan separator jd macet. Petugas @atcs_dishub @Dishub_Dpk @IdrisAShomad pd kemana? pic.twitter.com/V2lzZtxNJy;;
riskan sekali ini, hati2 wahai warga kober;;
Min tuh warga depok yg komplain apa urgensinya separator jalur margonda dah dijawab belum?. Pak @IdrisAShomad mohon sesekali memantau lokasi;;
@IdrisAShomad @pemkotdepok Tlg dibuat jembatan penyebrangan di depan halte sd pondok cina dan tertibkan angkot yg ngetem pak..;;
@IdrisAShomad @pemkotdepok luar biasa pak, sparator pembatas jalur cepat jalur lambat sukses bikin margonda makin macet,Jalanan makin sempitpic.twitter.com/RvjXr1XrfX;;
Menertibkan Reklame di Jl. Raya Cilodong @IdrisAShomad @pemkotdepokpic.twitter.com/I6PATw7hwh;;
Jawaban Walikota Depok Atas Pandangan Umum Fraksi-Fraksi DPRD Kota Depok http://humas.depok.go.id/jawaban-walikota-depok-atas-pandangan-umum-fraksi-fraksi-dprd-kota-depok.aspx … @bangpradi @IdrisAShomad @SahabatIdris;;
"Peran tokoh agama sangat penting dalam memberikan pemahaman yang benar tentang agama dalam kehidupan berbangsa dan bernegara.

*Dialog ""Peran Tokoh Agama dalam Persatuan Bangsa"", 09/11/2017)pic.twitter.com/DZikhVYY7r";;
Supir angkot, kang jualan dan warganya pada jorok siihh, buang sampah seenaknya aja ;;
Naaaaahhhhh akhirnyaaaaaaa dibersihin jugaaaaa. Alhamdulillaaaaahhhhhh;;
Wali Kota Depok, @IdrisAShomad  dan Wakil Walikota Depok, @Bang_Pradi hadiri Rapat Paripurna dalam Rangka Pandangan Umum Fraksi-Fraksi terhadap Penyampaian Nota Keuangan RAPBD Kota Depok TA 2018 (09/11/2017). pic.twitter.com/Thaq5wLLBx;;
Wakil Wali Kota Depok, @Bang_Pradi  menyambut kedatangan Tim Evaluasi P2WKSS Tingkat provinsi di Lokus P2WKSS RW 15 Kelurahan Pancoran Mas, (09/11/2017). Dalam penyambutan Wakil Wali Kota didampingi Ketua TP PKK Kota Depok Elly Farida dan Wakil Ketua Martha Catur pic.twitter.com/5PdpOX4ISz;;
Tambahan pak Wali...jembatan stlh GDC deket DIPO itu kecil banged...spt bottle neck...mhn diperlebar;;
pohon tumbang di jl raya cipayung , satgas pol pp cipyung terjun mengatur lalin jln @IdrisAShomad @Humas_depok @Bang_Pradi @ZonaDepokpic.twitter.com/C5JvAvCct0;;
Jalur pulang ke rmh nih..;;
"Kegiatan Pemeliharaan Jembatan Di Jalan Tiga putra, kel. Meruyung, Limo. 09/11/2017
cc : @manto_dpk @IdrisAShomad... http://fb.me/1oLX7Jeut ";;
"Retweeted satgas bidang SDA (@satgas_SDA):

Kegiatan membersihkan sendimen kali enggram sawangan @IdrisAShomad... http://fb.me/3uqCfMsi7 ";;
"Retweeted satgas bidang SDA (@satgas_SDA):

Kegiatan membersihkan sampah kali cabang timur UI @IdrisAShomad... http://fb.me/97LQN4VgA ";;
"Retweeted satgas bidang SDA (@satgas_SDA):

Kegiatan membersihkan sampah kali Laya taman duta @IdrisAShomad... http://fb.me/9akMOQIYx ";;
@IdrisAShomad @pemkotdepok mohon di tertib dan di cek ada bangunan permanen tingkat 3 di atas kali di jln dharma putra cilodong...arak kostrad;;
Kegiatan membersihkan sampah kali Laya taman duta @IdrisAShomad @manto_dpk @Citraindahyuli @depokdiskominfo @humasdepokpic.twitter.com/MeM5mLUR1E;;
Reklame Tak Berizin di Jalan Kartini ditertibkan @IdrisAShomad @pemkotdepokpic.twitter.com/Jfrhdkit6B;;
"Wali Kota Depok, @IdrisAShomad   memberikan sambutan pada acara Dialog Publik bertema ""Peran Tokoh Agama dalam Kesatuan Bangsa"" (09/11/2017). pic.twitter.com/8QMZUNv6Lp";;
"Kegiatan Pemasangan Batu Kali Utk Saluran Di Jl. Dahlia, Panmas. 09/11/2017
cc : @manto_dpk @IdrisAShomad... http://fb.me/S9oM3Aef ";;
"Perbaikan Kastin Di Jl. Raya Depok, Sawangan (Dpn Puri Depok Mas). 09/11/2017
cc : @manto_dpk @IdrisAShomad... http://fb.me/8cN10sDm9 ";;
"Margonda butuh JPO. Bukan separator! @IdrisAShomad @pemkotdepok @Bang_Pradi
http://www.anakui.com/margonda-saksi-bisu-universitas-indonesia-kembali-berduka/#.WgPmSHOlbKY …";;
"Margonda tdk butuh separator, tapi butuh tambahan JPO. @IdrisAShomad @Bang_Pradi @pemkotdepok
https://news.okezone.com/read/2016/08/24/338/1471913/kerap-makan-korban-ini-titik-rawan-kecelakaan-di-margonda-depok …";;
"09/11/2017
Kunjungan edukasi adik-adik kls 2 brokoli dan paprika dari Sekolah Alam Depok
#salamliterasi #kunjuganedukasi
cc: @pemkotdepok @IdrisAShomad @Bang_Pradi @sitichaerijah @imeh95pic.twitter.com/7uMCaCdfA2";;
"09/11/2017
Layanan Perpustakaan Keliling di SDN Bedahan 04
#salamliterasi
cc: @pemkotdepok @IdrisAShomad @Bang_Pradi @sitichaerijah @imeh95pic.twitter.com/RxZUQAUUYK";;
"09/11/2017
Layanan Perpustakaan Keliling di SDN Bedahan 03
#salamliterasi
cc: @pemkotdepok @IdrisAShomad @Bang_Pradi @sitichaerijah @imeh95pic.twitter.com/RC0Z5X6Yw5";;
Walikota idrisashomad membuka Dialog Publik Peran Tokoh Agama Dalam Kesatuan Bangsa di Hotel… https://www.instagram.com/p/BbQrufYBc_r/ ;;
"Margonda butuh JPO, bukan separator. @pemkotdepok @IdrisAShomad @Bang_Pradi
http://amp.kompas.com/megapolitan/read/2016/08/27/16000091/Pejalan.Kaki.Bertaruh.Nyawa.di.Jalan.Margonda …";;
@IdrisAShomad Assalamu'alaikum Pa Kiayi, lok jl ini di Kp. Bulak Barat RT05/08, Kec.Cipayung. skrng diatsnya sdh disebar batu krikil, tp sdh  1 bln blm terlihat tnda akan dibeton. Mhn bantuannya.. :D Tks, wassalam pic.twitter.com/pzsMGoqbTq;;
pagi pak @IdrisAShomad separator jl. margonda arah lamer juanda apa ga bikin tambah macet?;;
Akan diupayakan tahun depanhttps://twitter.com/cakilliany/status/928298021745434625 …;;
Persikad Depok.. Maju Terus pantang menyerah, semoga tahun ini lebih baik lagi dan semoga menang terus agar bisa menyamakan team besar indonesia.. Amin;;
Wali Kota Depok @IdrisAShomad  & Ketua TP PKK Kota Depok @bundaellyf menerima Tim Penilai Lomba Program Peningkatan Peranan Wanita Menuju Keluarga Sehat Sejahtera (P2WKSS) Tk. Provinsi (09/11/2017).pic.twitter.com/PG36gSuwd4;;
Tadi pagi udah ada kecelakaan motor di sana;;
Walikota idrisashomad dan Ketua @TPPKKDepok menerima dan sarapan bersama Tim Penilai P2WKSS… https://www.instagram.com/p/BbQdcXUhJf_/ ;;
"Usul gmna kl kota depok bikin museum ato galery sejarah kota dpk sblm tmp"" bsjarah brg"" bsjrh dan saksi sejarah punah d gilas zaman dan pembangunan @pemkotdepok @info_depok @IdrisAShomad #depok";;
Evaluasi tim penilai provinsi Jabar, Bersama kita bisa#P2WKSS Pancoran Mas @pemkotdepok @IdrisAShomad pic.twitter.com/QDaUkqetYP;;
@pemkotdepok @IdrisAShomad pak, perempatan dekat rs graha permata ibu, kapan akan diperbaiki jadi layak dilewati ya Pak?;;
Uditch nya SNI nggak..?pic.twitter.com/fGgxDcB7ZW;;
Tim Sepakbola Depok namanya apa ya..?;;
Kursi empuk ,cemilan, teh manis ...... buat wakil rakyat apa sih yang enggak;;
info pak @IdrisAShomad aspal di jalan M.jasin kelapa dua byk yg terkelupas sdh saatnya diaspal kembali terima kasih.;;
"@PolPPDepok @restadepok @depokdiskominfo @pemkotdepok @IdrisAShomad hobi walikota Depok siapapun itu:

- Bongkar pasang separator Margonda

Dulunya ada, trus dibongkar, trus skrg pasang lg ";;
keren, maju terus pak wali warga mendukungmu;;
Mantaff, tingkatkan terus....;;
Wakil Wali Kota Depok, @Bang_Pradi menyaksikan langsung Tim Sepak Bola Kota Depok berlaga pada Babak Kuliafikasi Porda Jawa Barat Tahun 2018 (08/11/2017). pic.twitter.com/U7dDkCEpDH;;
Sebagai pengguna Jln Margonda & konstituen p walikota. Sy tdk mengerti kenapa Margonda dibangun separator? Margonda butuh lbh banyak JPO, bukan separator. @pemkotdepok @IdrisAShomad @Bang_Pradi;;
Wawalkot Dpk menyaksikan Pertandingan Tim Sepak Bola Kota Depok dlm Babak Kualifikasi PORDA Jawa Barat Th 2018 di Lap.Kostrad.8/11/2017.@Bang_Pradi pic.twitter.com/thewiMVLnz;;
"Menertibkan Reklame di Jl
 Raya Sawangan & Jl. Nusantara @IdrisAShomad @pemkotdepokpic.twitter.com/bctj1JICFK";;
